,Unnamed: 0,election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,StreetAddress,City,State,ZipCode,category,NonReligious,ReligiousBuilding,BuildingType,Latitude,Longitude
375,375,11/3/2020,IA,Davis,Davis,county,CN,Central,0,election_day,SOUTHERN IOWA ELECTRIC COOP,"22458 HWY 2, BLOOMFIELD, IA 52537",0,ORR,10/9/2020,0,22458 HWY 2,BLOOMFIELD,IA,52537,NonReligious,1,0,NonReligious,40.7362425,-92.4121589
376,376,11/3/2020,IA,Davis,Davis,county,NE,North East,0,election_day,FLORIS COMMUNITY HALL,"103 S Monroe St, FLORIS, IA 52560",0,ORR,10/9/2020,0,103 S Monroe St,FLORIS,IA,52560,NonReligious,1,0,NonReligious,40.86439762,-92.33172378
377,377,11/3/2020,IA,Davis,Davis,county,NW,North West,0,election_day,DRAKESVILLE SHELTER HOUSE,"298 N Polk St, DRAKESVILLE, IA 52552",0,ORR,10/9/2020,0,298 N Polk St,DRAKESVILLE,IA,52552,NonReligious,1,0,NonReligious,40.80060988,-92.47905346
378,378,11/3/2020,IA,Davis,Davis,county,SE,South East,0,election_day,PULASKI COMMUNITY CENTER,"106 S SECOND ST, PULASKI, IA 52584",0,ORR,10/9/2020,0,106 S SECOND ST,PULASKI,IA,52584,NonReligious,1,0,NonReligious,40.69718977,-92.27340927
379,379,11/3/2020,IA,Davis,Davis,county,SW,South West,0,election_day,WEST GROVE TOWNSHIP HALL,"22050 EDEN AVE, BLOOMFIELD, IA 52537",0,ORR,10/9/2020,0,22050 EDEN AVE,BLOOMFIELD,IA,52537,NonReligious,1,0,NonReligious,40.7362425,-92.4121589
380,380,11/3/2020,IA,Decatur,Decatur,county,BL,BL/FA/LAMONI ,0,election_day,LAMONI COMMUNITY CENTER,"108 S CHESTNUT, LAMONI, IA 50140",0,ORR,10/9/2020,0,108 S CHESTNUT,LAMONI,IA,50140,NonReligious,1,0,NonReligious,40.62359268,-93.93444419
381,381,11/3/2020,IA,Decatur,Decatur,county,BU,BU/ NB/ DC/ HA/ MO/ PL,0,election_day,DAVIS CITY COMM CENTER,"209 BRIDGE STREET, DAVIS CITY, IA 50065",0,ORR,10/9/2020,0,209 BRIDGE STREET,DAVIS CITY,IA,50065,NonReligious,1,0,NonReligious,40.6395813,-93.8084951
382,382,11/3/2020,IA,Decatur,Decatur,county,DE,DE/DECATUR CITY,0,election_day,BARNUM COMMUNITY CENTER,"302 NE 4TH STREET, DECATUR, IA 50067",0,ORR,10/9/2020,0,302 NE 4TH STREET,DECATUR,IA,50067,NonReligious,1,0,NonReligious,40.742172,-93.83351319
383,383,11/3/2020,IA,Decatur,Decatur,county,GG,GG/ GG /LR/ HP/ WO,0,election_day,GARDEN GROVE CITY HALL,"101 W MAIN STREET, GARDEN GROVE, IA 50103",0,ORR,10/9/2020,0,101 W MAIN STREET,GARDEN GROVE,IA,50103,NonReligious,1,0,NonReligious,40.79589538,-93.60823319
384,384,11/3/2020,IA,Decatur,Decatur,county,GR,GR/RL/GR,0,election_day,GRAND RIVER COMM CENTER,"122 BROADWAY ST, GRAND RIVER, IA 50108",0,ORR,10/9/2020,0,122 BROADWAY ST,GRAND RIVER,IA,50108,NonReligious,1,0,NonReligious,40.83227037,-93.95516398
385,385,11/3/2020,IA,Decatur,Decatur,county,LC,LC/ VW/ FR/ WE,0,election_day,BARNUM COMMUNITY CENTER,"302 NE 4TH STREET, DECATUR, IA 50067",0,ORR,10/9/2020,0,302 NE 4TH STREET,DECATUR,IA,50067,NonReligious,1,0,NonReligious,40.742172,-93.83351319
386,386,11/3/2020,IA,Decatur,Decatur,county,LE,LEON/ CE/ED,0,election_day,LEON COMMUNITY CENTER,"203 NE 2ND STREET, LEON, IA 50144",0,ORR,10/9/2020,0,203 NE 2ND STREET,LEON,IA,50144,NonReligious,1,0,NonReligious,40.740253,-93.74540321
387,387,11/3/2020,IA,Delaware,Delaware,county,ADHG,Adams/Hazel Green,0,election_day,RYAN CITY HALL,"405 FRANKLIN STREET, RYAN, IA 52330",0,ORR,10/9/2020,0,405 FRANKLIN STREET,RYAN,IA,52330,NonReligious,1,0,NonReligious,42.35085075,-91.48246516
388,388,11/3/2020,IA,Delaware,Delaware,county,CL,Colony,0,election_day,COLESBURG COMMUNITY CENTER,"220 MAIN STREET, COLESBURG, IA 52035",0,ORR,10/9/2020,0,220 MAIN STREET,COLESBURG,IA,52035,NonReligious,1,0,NonReligious,42.6377749,-91.2022264
389,389,11/3/2020,IA,Delaware,Delaware,county,DH,Delhi/Delaware Corp,0,election_day,ST. JOHN'S PARISH HALL,"303 SOUTH ST, DELHI, IA 52223",0,ORR,10/9/2020,0,303 SOUTH ST,DELHI,IA,52223,ReligiousBuilding,0,1,Religious,42.42673474,-91.33087379
390,390,11/3/2020,IA,Delaware,Delaware,county,DW,Delaware ,0,election_day,DELAWARE CO REC CENTER,"200 East Acers St., MANCHESTER, IA 52057",0,ORR,10/9/2020,0,200 East Acers St.,MANCHESTER,IA,52057,NonReligious,1,0,NonReligious,42.48979583,-91.45470634
391,391,11/3/2020,IA,Delaware,Delaware,county,HCEK,Honey Creek/Elk,0,election_day,ST MARK'S PARISH CENTER,"200 E JACKSON STREET, EDGEWOOD, IA 52042",0,ORR,10/9/2020,0,200 E JACKSON STREET,EDGEWOOD,IA,52042,ReligiousBuilding,0,1,Religious,42.64269629,-91.39995982
392,392,11/3/2020,IA,Delaware,Delaware,county,MC1,Manchester 1st Ward,0,election_day,MANCHESTER FIRE STATION,"400 E MAIN STREET, MANCHESTER, IA 52057",0,ORR,10/9/2020,0,400 E MAIN STREET,MANCHESTER,IA,52057,NonReligious,1,0,NonReligious,42.48405626,-91.45304494
393,393,11/3/2020,IA,Delaware,Delaware,county,MC2,Manchester 2nd Ward,0,election_day,DELAWARE CO COMMUNITY CENTER,"200 EAST ACERS STREET, MANCHESTER, IA 52057",0,ORR,10/9/2020,0,200 EAST ACERS STREET,MANCHESTER,IA,52057,NonReligious,1,0,NonReligious,42.48979583,-91.45470634
394,394,11/3/2020,IA,Delaware,Delaware,county,MC3,Manchester 3rd Ward,0,election_day,SEIBERT PARK MEMORIAL HALL,"508 QUAKER MILL DR, MANCHESTER, IA 52057",0,ORR,10/9/2020,0,508 QUAKER MILL DR,MANCHESTER,IA,52057,NonReligious,1,0,NonReligious,42.5019533,-91.463874
395,395,11/3/2020,IA,Delaware,Delaware,county,MLPR,Milo/Prairie,0,election_day,CONSERVATION BUILDING,"2379 JEFFERSON ROAD, MANCHESTER, IA 52057",0,ORR,10/9/2020,0,2379 JEFFERSON ROAD,MANCHESTER,IA,52057,NonReligious,1,0,NonReligious,42.44171499,-91.40631207
396,396,11/3/2020,IA,Delaware,Delaware,county,ONNFBM,Oneida/North Fork/Bremen,0,election_day,EARLVILLE CIVIC CENTER,"120 NORTHERN AVENUE, EARLVILLE, IA 52041",0,ORR,10/9/2020,0,120 NORTHERN AVENUE,EARLVILLE,IA,52041,NonReligious,1,0,NonReligious,42.48192492,-91.27235455
397,397,11/3/2020,IA,Delaware,Delaware,county,RLCG,Richland/Coffins Grove,0,election_day,DUNDEE COMMUNITY CENTER,"215 SECOND STREET, DUNDEE, IA 52038",0,ORR,10/9/2020,0,215 SECOND STREET,DUNDEE,IA,52038,NonReligious,1,0,NonReligious,42.58565569,-91.55836503
398,398,11/3/2020,IA,Delaware,Delaware,county,SFUN,South Fork/Union,0,election_day,HOPKINTON COMMUNITY CENTER (SF UN),"115 1ST STREET SE, HOPKINTON, IA 52237",0,ORR,10/9/2020,0,115 1ST STREET SE,HOPKINTON,IA,52237,NonReligious,1,0,NonReligious,42.34466546,-91.24827511
399,399,11/3/2020,IA,Des Moines,Des Moines,county,BU1T,PCT 1T,0,election_day,OAK STREET BAPTIST CHURCH -PCT 1T,"1303 OAK STREET, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,1303 OAK STREET,BURLINGTON,IA,52601,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,40.8232417,-91.1116248
400,400,11/3/2020,IA,Des Moines,Des Moines,county,BU2,PCT 2,0,election_day,OPTIMAE LIFE SERVICES BLDG,"910 COTTONWOOD,  BURLINGTON, IA 52601",0,ORR,10/9/2020,0,910 COTTONWOOD, BURLINGTON,IA,52601,NonReligious,1,0,NonReligious,40.8212782,-91.1365739
401,401,11/3/2020,IA,Des Moines,Des Moines,county,BU3,PCT 3,0,election_day,OAK STREET BAPTIST CHURCH -PCT 1T,"1303 OAK STREET, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,1303 OAK STREET,BURLINGTON,IA,52601,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,40.8232417,-91.1116248
402,402,11/3/2020,IA,Des Moines,Des Moines,county,BU4,PCT 4,0,election_day,ST JOHN'S CHURCH HALL - PCT 4,"700 DIVISION ST, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,700 DIVISION ST,BURLINGTON,IA,52601,ReligiousBuilding,0,1,Religious,40.8079516,-91.1088769
403,403,11/3/2020,IA,Des Moines,Des Moines,county,BU5,PCT 5,0,election_day,FIRST CHURCH OF THE NAZARENE - PCT 5,"1015 S ROOSEVELT AVE, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,1015 S ROOSEVELT AVE,BURLINGTON,IA,52601,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,40.7973449,-91.1424584
404,404,11/3/2020,IA,Des Moines,Des Moines,county,BU6,PCT 6,0,election_day,ST JOHN'S CHURCH HALL - PCT 4,"700 DIVISION ST, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,700 DIVISION ST,BURLINGTON,IA,52601,ReligiousBuilding,0,1,Religious,40.8077763,-91.1089098
405,405,11/3/2020,IA,Des Moines,Des Moines,county,BU7,PCT 7,0,election_day,JAMES MADISON EDUCATIONAL CENTER,"2132 MADISON AVE, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,2132 MADISON AVE,BURLINGTON,IA,52601,NonReligious,1,0,NonReligious,40.7857122,-91.1062113
406,406,11/3/2020,IA,Des Moines,Des Moines,county,BU8C,PCT 8C,0,election_day,BETHANY LUTHERAN CHURCH,"2515 MADISON AVE, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,2515 MADISON AVE,BURLINGTON,IA,52601,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,40.7802341,-91.1085171
407,407,11/3/2020,IA,Des Moines,Des Moines,county,BU9,PCT 9,0,election_day,MESSIAH LUTHERAN CHURCH,"2411 WEST AVE, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,2411 WEST AVE,BURLINGTON,IA,52601,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,40.7996416,-91.1288246
408,408,11/3/2020,IA,Des Moines,Des Moines,county,DM,Danville Town / Danville Twp,0,election_day,DANVILLE COMMUNITY BLDG,"104 W SHEPHERD ST, DANVILLE, IA 52623",0,ORR,10/9/2020,0,104 W SHEPHERD ST,DANVILLE,IA,52623,NonReligious,1,0,NonReligious,40.8666446,-91.3154193
409,409,11/3/2020,IA,Des Moines,Des Moines,county,FM,Flint River Twp / Middletown,0,election_day,MIDDLETOWN CITY HALL,"120 MECHANIC ST, MIDDLETOWN, IA 52638",0,ORR,10/9/2020,0,120 MECHANIC ST,MIDDLETOWN,IA,52638,NonReligious,1,0,NonReligious,40.8279276,-91.2589931
410,410,11/3/2020,IA,Des Moines,Des Moines,county,HJ,Benton / Huron / Jackson Twps,0,election_day,TWO RIVERS OFFICE BLDG,"5601 - 205TH ST (KINGSTON), MEDIAPOLIS, IA 52637",0,ORR,10/9/2020,0,5601 - 205TH ST (KINGSTON),MEDIAPOLIS,IA,52637,NonReligious,1,0,NonReligious,40.9756614,-91.0405413
411,411,11/3/2020,IA,Des Moines,Des Moines,county,MY,Mediapolis Town / Franklin & Yellow Spring Twps,0,election_day,MEDIAPOLIS CITY HALL,"510 MAIN ST, MEDIAPOLIS, IA 52637",0,ORR,10/9/2020,0,510 MAIN ST,MEDIAPOLIS,IA,52637,NonReligious,1,0,NonReligious,41.007704,-91.1650089
412,412,11/3/2020,IA,Des Moines,Des Moines,county,PW,Pleasant Grove / Washington Twps,0,election_day,YARMOUTH FIRE STATION,"20454 EASTERN AVE, YARMOUTH, IA 52660",0,ORR,10/9/2020,0,20454 EASTERN AVE,YARMOUTH,IA,52660,NonReligious,1,0,NonReligious,41.0266163,-91.3224395
413,413,11/3/2020,IA,Des Moines,Des Moines,county,UNION,PCT UNION,0,election_day,FIRST CHURCH OF THE NAZARENE - PCT 5,"1015 S ROOSEVELT AVE, BURLINGTON, IA 52601",0,ORR,10/9/2020,0,1015 S ROOSEVELT AVE,BURLINGTON,IA,52601,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,40.7973449,-91.1424584
414,414,11/3/2020,IA,Des Moines,Des Moines,county,WB,West Burlington Town,0,election_day,DIVINE MERCY PARISH CENTER,"502 W MT PLEASANT ST, WEST BURLINGTON, IA 52655",0,ORR,10/9/2020,0,502 W MT PLEASANT ST,WEST BURLINGTON,IA,52655,ReligiousBuilding,0,1,Religious,40.84803223,-91.21328463
415,415,11/3/2020,IA,Dickinson,Dickinson,county,PCT 01,Precinct 01,0,election_day,LAKE PARK COMMUNITY CENTER,"903 S MARKET, LAKE PARK, IA 51347",0,ORR,10/9/2020,0,903 S MARKET,LAKE PARK,IA,51347,NonReligious,1,0,NonReligious,43.44703854,-95.32381255
416,416,11/3/2020,IA,Dickinson,Dickinson,county,PCT 02,Precinct 02,0,election_day,ISU EXTENTION DICKINSON COUNTY,"1600 15TH ST, SPIRIT LAKE, IA 51360",0,ORR,10/9/2020,0,1600 15TH ST,SPIRIT LAKE,IA,51360,NonReligious,1,0,NonReligious,43.42562119,-95.1135087
417,417,11/3/2020,IA,Dickinson,Dickinson,county,PCT 03,Precinct 03,0,election_day,ISU EXTENTION DICKINSON COUNTY,"1600 15TH ST, SPIRIT LAKE, IA 51360",0,ORR,10/9/2020,0,1600 15TH ST,SPIRIT LAKE,IA,51360,NonReligious,1,0,NonReligious,43.42562119,-95.1135087
418,418,11/3/2020,IA,Dickinson,Dickinson,county,PCT 04,Precinct 04,0,election_day,ISU EXTENTION DICKINSON COUNTY,"1600 15TH ST, SPIRIT LAKE, IA 51360",0,ORR,10/9/2020,0,1600 15TH ST,SPIRIT LAKE,IA,51360,NonReligious,1,0,NonReligious,43.42562119,-95.1135087
419,419,11/3/2020,IA,Dickinson,Dickinson,county,PCT 05,Precinct 05,0,election_day,5/11 ROOF GARDEN,"37 LAKE ST, ARNOLDS PARK, IA 51331",0,ORR,10/9/2020,0,37 LAKE ST,ARNOLDS PARK,IA,51331,NonReligious,1,0,NonReligious,43.3652283,-95.1366554
420,420,11/3/2020,IA,Dickinson,Dickinson,county,PCT 06,Precinct 06,0,election_day,TERRIL PUBLIC LIBRARY,"115 N STATE ST, TERRIL, IA 51364",0,ORR,10/9/2020,0,115 N STATE ST,TERRIL,IA,51364,NonReligious,1,0,NonReligious,43.30604769,-94.97123947
421,421,11/3/2020,IA,Dickinson,Dickinson,county,PCT 07,Precinct 07,0,election_day,TERRIL PUBLIC LIBRARY,"115 N STATE ST, TERRIL, IA 51364",0,ORR,10/9/2020,0,115 N STATE ST,TERRIL,IA,51364,NonReligious,1,0,NonReligious,43.30604769,-94.97123947
422,422,11/3/2020,IA,Dickinson,Dickinson,county,PCT 08,Precinct 08,0,election_day,CITY OF MILFORD,"806 N AVE, MILFORD, IA 51351",0,ORR,10/9/2020,0,806 N AVE,MILFORD,IA,51351,NonReligious,1,0,NonReligious,43.32292918,-95.151339
423,423,11/3/2020,IA,Dickinson,Dickinson,county,PCT 09,Precinct 09,0,election_day,CITY OF MILFORD,"806 N AVE, MILFORD, IA 51351",0,ORR,10/9/2020,0,806 N AVE,MILFORD,IA,51351,NonReligious,1,0,NonReligious,43.32292918,-95.151339
424,424,11/3/2020,IA,Dickinson,Dickinson,county,PCT 10,Precinct 10,0,election_day,CITY OF MILFORD,"806 N AVE, MILFORD, IA 51351",0,ORR,10/9/2020,0,806 N AVE,MILFORD,IA,51351,NonReligious,1,0,NonReligious,43.32292918,-95.151339
425,425,11/3/2020,IA,Dickinson,Dickinson,county,PCT 11,Precinct 11,0,election_day,5/11 ROOF GARDEN,"37 LAKE ST, ARNOLDS PARK, IA 51331",0,ORR,10/9/2020,0,37 LAKE ST,ARNOLDS PARK,IA,51331,NonReligious,1,0,NonReligious,43.3652283,-95.1366554
426,426,11/3/2020,IA,Dickinson,Dickinson,county,PCT 12,Precinct 12,0,election_day,ISU EXTENTION DICKINSON COUNTY,"1600 15TH ST, SPIRIT LAKE, IA 51360",0,ORR,10/9/2020,0,1600 15TH ST,SPIRIT LAKE,IA,51360,NonReligious,1,0,NonReligious,43.42562119,-95.1135087
427,427,11/3/2020,IA,Dickinson,Dickinson,county,PCT 13,Precinct 13,0,election_day,ISU EXTENTION DICKINSON COUNTY,"1600 15TH ST, SPIRIT LAKE, IA 51360",0,ORR,10/9/2020,0,1600 15TH ST,SPIRIT LAKE,IA,51360,NonReligious,1,0,NonReligious,43.42562119,-95.1135087
428,428,11/3/2020,IA,Dickinson,Dickinson,county,PCT 14,Precinct 14,0,election_day,ISU EXTENTION DICKINSON COUNTY,"1600 15TH ST, SPIRIT LAKE, IA 51360",0,ORR,10/9/2020,0,1600 15TH ST,SPIRIT LAKE,IA,51360,NonReligious,1,0,NonReligious,43.42562119,-95.1135087
429,429,11/3/2020,IA,Dickinson,Dickinson,county,PCT 15,Precinct 15,0,election_day,ISU EXTENTION DICKINSON COUNTY,"1600 15TH ST, SPIRIT LAKE, IA 51360",0,ORR,10/9/2020,0,1600 15TH ST,SPIRIT LAKE,IA,51360,NonReligious,1,0,NonReligious,43.42562119,-95.1135087
430,430,11/3/2020,IA,Dubuque,Dubuque,county,1,1,0,election_day,01 ROCKDALE METHODIST CHURCH,"1500 OLD MILL RD, DUBUQUE, IA 52003",0,ORR,10/9/2020,0,1500 OLD MILL RD,DUBUQUE,IA,52003,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.4698293,-90.6805187
431,431,11/3/2020,IA,Dubuque,Dubuque,county,2,2,0,election_day,TRI-STATE BLIND SOCIETY,"1068 CEDAR CROSS RD, DUBUQUE, IA 52003",0,ORR,10/9/2020,0,1068 CEDAR CROSS RD,DUBUQUE,IA,52003,NonReligious,1,0,NonReligious,42.4793663,-90.7088411
432,432,11/3/2020,IA,Dubuque,Dubuque,county,3,3,0,election_day,FAIRGROUNDS,"14569 OLD HIGHWAY RD, DUBUQUE, IA 52002",0,ORR,10/9/2020,0,14569 OLD HIGHWAY RD,DUBUQUE,IA,52002,NonReligious,1,0,NonReligious,42.482799,-90.771156
433,433,11/3/2020,IA,Dubuque,Dubuque,county,4,4,0,election_day,FAIRGROUNDS,"14569 OLD HIGHWAY RD, DUBUQUE, IA 52002",0,ORR,10/9/2020,0,14569 OLD HIGHWAY RD,DUBUQUE,IA,52002,NonReligious,1,0,NonReligious,42.482799,-90.771156
434,434,11/3/2020,IA,Dubuque,Dubuque,county,5,5,0,election_day,06 SUMMIT CHURCH,"2885 JOHN F. KENNEDY RD, DUBUQUE, IA 52002",0,ORR,10/9/2020,0,2885 JOHN F. KENNEDY RD,DUBUQUE,IA,52002,ReligiousBuilding,0,1,Religious,42.5215983,-90.7215934
435,435,11/3/2020,IA,Dubuque,Dubuque,county,6,6,0,election_day,06 SUMMIT CHURCH,"2885 JOHN F. KENNEDY RD, DUBUQUE, IA 52002",0,ORR,10/9/2020,0,2885 JOHN F. KENNEDY RD,DUBUQUE,IA,52002,ReligiousBuilding,0,1,Religious,42.5215983,-90.7215934
436,436,11/3/2020,IA,Dubuque,Dubuque,county,7,7,0,election_day,07 ST. PETER LUTHERAN CHURCH,"3200 ASBURY RD, DUBUQUE, IA 52002",0,ORR,10/9/2020,0,3200 ASBURY RD,DUBUQUE,IA,52002,"ReligiousBuilding, ReligiousBuilding",0,2,Religious,42.52479114,-90.77322311
437,437,11/3/2020,IA,Dubuque,Dubuque,county,8,8,0,election_day,09-10 WESTMINSTER CHURCH,"2155 UNIVERSITY AVE, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,2155 UNIVERSITY AVE,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.499991,-90.6935796
438,438,11/3/2020,IA,Dubuque,Dubuque,county,9A,9,0,election_day,09-10 WESTMINSTER CHURCH,"2155 UNIVERSITY AVE, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,2155 UNIVERSITY AVE,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.499991,-90.6935796
439,439,11/3/2020,IA,Dubuque,Dubuque,county,10,10,0,election_day,09-10 WESTMINSTER CHURCH,"2155 UNIVERSITY AVE, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,2155 UNIVERSITY AVE,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.499991,-90.6935796
440,440,11/3/2020,IA,Dubuque,Dubuque,county,11,11,0,election_day,11 U.A.W. LOCAL 94 UNION HALL,"3450 CENTRAL AVE, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,3450 CENTRAL AVE,DUBUQUE,IA,52001,NonReligious,1,0,NonReligious,42.529564,-90.6841092
441,441,11/3/2020,IA,Dubuque,Dubuque,county,12,12,0,election_day,11 U.A.W. LOCAL 94 UNION HALL,"3450 CENTRAL AVE, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,3450 CENTRAL AVE,DUBUQUE,IA,52001,NonReligious,1,0,NonReligious,42.529564,-90.6841092
442,442,11/3/2020,IA,Dubuque,Dubuque,county,13,13,0,election_day,14 SACRED HEART CH BASEMENT,"2215 WINDSOR AVE, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,2215 WINDSOR AVE,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.5171436,-90.6666525
443,443,11/3/2020,IA,Dubuque,Dubuque,county,14,14,0,election_day,14 SACRED HEART CH BASEMENT,"2215 WINDSOR AVE, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,2215 WINDSOR AVE,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.5171436,-90.6666525
444,444,11/3/2020,IA,Dubuque,Dubuque,county,15,15,0,election_day,15 HOLY TRINITY CHURCH,"1700 LINCOLN AVE, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,1700 LINCOLN AVE,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.5255479,-90.6561341
445,445,11/3/2020,IA,Dubuque,Dubuque,county,16,16,0,election_day,16 ELECTION ANNEX,"75 LOCUST ST, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,75 LOCUST ST,DUBUQUE,IA,52001,NonReligious,1,0,NonReligious,42.4941533,-90.6653604
446,446,11/3/2020,IA,Dubuque,Dubuque,county,17,17,0,election_day,17 ST JOHNS PARISH HOUSE,"1458 LOCUST ST, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,1458 LOCUST ST,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.5059321,-90.67082
447,447,11/3/2020,IA,Dubuque,Dubuque,county,18,18,0,election_day,17 ST JOHNS PARISH HOUSE,"1458 LOCUST ST, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,1458 LOCUST ST,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.5059321,-90.67082
448,448,11/3/2020,IA,Dubuque,Dubuque,county,19,19,0,election_day,20 FOGARTY HALL,"1240 RUSH ST RECTORY BASEMENT, DUBUQUE, IA 52003",0,ORR,10/9/2020,0,1240 RUSH ST RECTORY BASEMENT,DUBUQUE,IA,52003,NonReligious,1,0,NonReligious,42.4861577,-90.67594
449,449,11/3/2020,IA,Dubuque,Dubuque,county,20,20,0,election_day,20 FOGARTY HALL,"1240 RUSH ST RECTORY BASEMENT, DUBUQUE, IA 52003",0,ORR,10/9/2020,0,1240 RUSH ST RECTORY BASEMENT,DUBUQUE,IA,52003,NonReligious,1,0,NonReligious,42.4861577,-90.67594
450,450,11/3/2020,IA,Dubuque,Dubuque,county,31,31,0,election_day,31 ASBURY CITY HALL,"5290 GRAND MEADOW DR STE 1, ASBURY, IA 52002",0,ORR,10/9/2020,0,5290 GRAND MEADOW DR STE 1,ASBURY,IA,52002,NonReligious,1,0,NonReligious,42.5121262,-90.7553785
451,451,11/3/2020,IA,Dubuque,Dubuque,county,32,32,0,election_day,32 MEADOWS GOLF CLUB,"2290 CLOVER LN, ASBURY, IA 52002",0,ORR,10/9/2020,0,2290 CLOVER LN,ASBURY,IA,52002,NonReligious,1,0,NonReligious,42.514407,-90.795535
452,452,11/3/2020,IA,Dubuque,Dubuque,county,33,33,0,election_day,33 CASCADE CITY HALL,"320 1ST AVE W, CASCADE, IA 52033",0,ORR,10/9/2020,0,320 1ST AVE W,CASCADE,IA,52033,NonReligious,1,0,NonReligious,42.2985524,-91.0153133
453,453,11/3/2020,IA,Dubuque,Dubuque,county,34,34,0,election_day,34 PEOSTA COMMUNITY CENTER,"7896 BURDS RD, PEOSTA, IA 52068",0,ORR,10/9/2020,0,7896 BURDS RD,PEOSTA,IA,52068,NonReligious,1,0,NonReligious,42.4474855,-90.8404448
454,454,11/3/2020,IA,Dubuque,Dubuque,county,35,35,0,election_day,35  LUXEMBURG CITY HALL,"202 S ANDRES, LUXEMBURG, IA 52056",0,ORR,10/9/2020,0,202 S ANDRES,LUXEMBURG,IA,52056,NonReligious,1,0,NonReligious,42.6011845,-91.074043
455,455,11/3/2020,IA,Dubuque,Dubuque,county,36,36,0,election_day,36 HOPE CHURCH,"11919 KENNEDY RD, DUBUQUE, IA 52001",0,ORR,10/9/2020,0,11919 KENNEDY RD,DUBUQUE,IA,52001,ReligiousBuilding,0,1,Religious,42.53877659,-90.72042252
456,456,11/3/2020,IA,Dubuque,Dubuque,county,37,37,0,election_day,37-38 DV SOCIAL CENTER,"625 3RD AVE SE, DYERSVILLE, IA 52040",0,ORR,10/9/2020,0,625 3RD AVE SE,DYERSVILLE,IA,52040,NonReligious,1,0,NonReligious,42.4826956,-91.1170661
457,457,11/3/2020,IA,Dubuque,Dubuque,county,38,38,0,election_day,37-38 DV SOCIAL CENTER,"625 3RD AVE SE, DYERSVILLE, IA 52040",0,ORR,10/9/2020,0,625 3RD AVE SE,DYERSVILLE,IA,52040,NonReligious,1,0,NonReligious,42.4826956,-91.1170661
458,458,11/3/2020,IA,Dubuque,Dubuque,county,39,39,0,election_day,37-38 DV SOCIAL CENTER,"625 3RD AVE SE, DYERSVILLE, IA 52040",0,ORR,10/9/2020,0,625 3RD AVE SE,DYERSVILLE,IA,52040,NonReligious,1,0,NonReligious,42.4826956,-91.1170661
459,459,11/3/2020,IA,Dubuque,Dubuque,county,40,40,0,election_day,40 FARLEY MEMORIAL HALL,"202 1ST ST N, FARLEY, IA 52046",0,ORR,10/9/2020,0,202 1ST ST N,FARLEY,IA,52046,NonReligious,1,0,NonReligious,42.4426471,-91.0047509
460,460,11/3/2020,IA,Dubuque,Dubuque,county,41,41,0,election_day,41 EPWORTH COUNCIL CHAMBERS,"191 JACOBY DR E, EPWORTH, IA 52045",0,ORR,10/9/2020,0,191 JACOBY DR E,EPWORTH,IA,52045,NonReligious,1,0,NonReligious,42.4408524,-90.9297254
461,461,11/3/2020,IA,Dubuque,Dubuque,county,42,42,0,election_day,42 SS PETER & PAUL SHERRILL,"5131 SHERRILL RD, SHERRILL, IA 52073",0,ORR,10/9/2020,0,5131 SHERRILL RD,SHERRILL,IA,52073,NonReligious,1,0,NonReligious,42.60081441,-90.78063168
